Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41
com.samsung.shealth.sleep;6261011;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
original_efficiency;mental_recovery;factor_01;factor_02;factor_03;factor_04;factor_05;factor_06;factor_07;factor_08;factor_09;factor_10;has_sleep_data;combined_id;sleep_type;data_version;physical_recovery;original_wake_up_time;movement_awakening;original_bed_time;goal_bed_time;quality;extra_data;goal_wake_up_time;sleep_cycle;efficiency;sleep_score;sleep_duration;com.samsung.health.sleep.create_sh_ver;com.samsung.health.sleep.start_time;com.samsung.health.sleep.custom;com.samsung.health.sleep.modify_sh_ver;com.samsung.health.sleep.update_time;com.samsung.health.sleep.create_time;com.samsung.health.sleep.time_offset;com.samsung.health.sleep.deviceuuid;com.samsung.health.sleep.comment;com.samsung.health.sleep.pkg_name;com.samsung.health.sleep.end_time;com.samsung.health.sleep.datauuid;
;63.0;37;37;3;12;23;362;133;1;6;0;0;;-1;6;58.0;2023-12-10 09:45:00.000;10.0;2023-12-10 03:31:00.000;;;3d1d56c8-3666-4c87-ae27-35939d1bd20b.extra_data.json;;3;93.0;59;362;;2023-12-10 03:31:00.000;;;2023-12-10 09:45:37.615;2023-12-10 09:45:19.016;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-10 09:33:00.000;3d1d56c8-3666-4c87-ae27-35939d1bd20b;
;65.0;15;15;6;5;14;188;88;1;3;0;0;76edfac3-17c9-46a1-afd5-9d5d91aedf68;-1;6;34.0;;16.0;;;;a57ff588-61ea-415e-b613-03057e3944a0.extra_data.json;;2;92.0;55;188;;2023-12-11 04:41:00.000;;;2023-12-11 10:42:33.649;2023-12-11 07:53:31.376;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-11 07:49:00.000;a57ff588-61ea-415e-b613-03057e3944a0;
;77.0;17;17;3;3;45;159;66;0;38;0;0;76edfac3-17c9-46a1-afd5-9d5d91aedf68;-1;6;37.0;;57.0;;;;909e3ce0-0d79-4b16-83df-694bd023ff65.extra_data.json;;2;71.0;53;159;;2023-12-11 07:59:00.000;;;2023-12-11 10:42:33.704;2023-12-11 10:42:26.969;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-11 10:38:00.000;909e3ce0-0d79-4b16-83df-694bd023ff65;
;46.0;42;53;4;39;77;487;135;1;55;0;0;;-1;6;72.0;;30.0;;;;41267ade-a361-43d7-9bfc-b0a9002b54a8.extra_data.json;;5;84.0;83;487;;2023-12-12 00:38:00.000;;;2023-12-12 08:45:24.827;2023-12-12 08:45:09.813;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-12 08:45:00.000;41267ade-a361-43d7-9bfc-b0a9002b54a8;
;67.0;46;46;36;8;78;435;283;1;56;0;0;;-1;6;61.0;;44.0;;;;9e6e1cdb-7efe-4134-95ff-89a8e65287b3.extra_data.json;;3;82.0;82;435;;2023-12-13 01:45:00.000;;;2023-12-13 09:03:14.883;2023-12-13 09:03:03.224;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-13 09:00:00.000;9e6e1cdb-7efe-4134-95ff-89a8e65287b3;
;66.0;74;113;17;9;66;508;180;2;50;0;0;;-1;6;89.0;2023-12-14 09:52:00.000;32.0;2023-12-14 01:13:00.000;;;eeacbe5a-fb5e-4037-ab0b-19245dd64961.extra_data.json;;5;87.0;85;508;;2023-12-14 01:13:00.000;;;2023-12-14 09:52:24.321;2023-12-14 09:52:07.691;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-14 09:41:00.000;eeacbe5a-fb5e-4037-ab0b-19245dd64961;
;76.0;68;68;6;9;38;482;144;1;10;0;0;;-1;6;81.0;2023-12-15 10:26:00.000;14.0;2023-12-15 02:07:00.000;;;8e371237-bba0-4fda-8acc-c3073d139289.extra_data.json;;5;92.0;89;482;;2023-12-15 02:07:00.000;;;2023-12-15 10:59:03.381;2023-12-15 10:45:52.475;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-15 10:09:00.000;8e371237-bba0-4fda-8acc-c3073d139289;
;80.0;58;58;13;5;38;426;184;0;9;0;0;;-1;6;69.0;2023-12-16 10:55:00.000;18.0;2023-12-16 03:20:00.000;;;086e5665-c2e2-4f8e-835c-ab56791ad983.extra_data.json;;3;91.0;89;426;;2023-12-16 03:20:00.000;;;2023-12-16 11:18:48.898;2023-12-16 11:12:14.001;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-16 10:26:00.000;086e5665-c2e2-4f8e-835c-ab56791ad983;
;70.0;0;20;0;0;0;64;0;0;0;0;0;;-1;6;38.0;;0.0;;;;6479d42d-6b7a-46c7-ae00-d1fd32ebdd4a.extra_data.json;;0;100.0;47;64;;2023-12-16 17:01:00.000;;;2023-12-16 18:10:23.447;2023-12-16 18:10:18.677;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-16 18:05:00.000;6479d42d-6b7a-46c7-ae00-d1fd32ebdd4a;
;94.0;21;47;4;6;29;470;88;0;7;0;0;;-1;6;67.0;2023-12-17 10:00:00.000;12.0;2023-12-17 02:03:00.000;;;56e78388-ff8f-42e7-8e7e-2fdf314fea3d.extra_data.json;;6;93.0;89;470;;2023-12-17 02:03:00.000;;;2023-12-17 10:00:41.110;2023-12-17 10:00:25.753;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-17 09:53:00.000;56e78388-ff8f-42e7-8e7e-2fdf314fea3d;
;68.0;22;93;0;17;71;560;91;1;54;0;0;;3;6;82.0;;22.0;;;;d4e9d3e9-83b0-4221-b42e-ed9c0a6abd7f.extra_data.json;;5;87.0;56;560;;2023-12-18 01:04:00.000;;;2023-12-18 12:58:09.923;2023-12-18 10:24:05.296;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-18 10:24:00.000;d4e9d3e9-83b0-4221-b42e-ed9c0a6abd7f;
;51.0;16;67;0;24;72;508;81;2;48;0;0;;-1;6;72.0;;24.0;;;;33647b9a-f0e7-4edf-ae68-9e5d158a6d61.extra_data.json;;5;85.0;83;508;;2023-12-19 01:54:00.000;;;2023-12-19 10:23:05.143;2023-12-19 10:22:51.432;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-19 10:22:00.000;33647b9a-f0e7-4edf-ae68-9e5d158a6d61;
;35.0;30;57;2;40;73;459;59;2;51;0;0;;-1;6;79.0;2023-12-20 11:02:00.000;30.0;2023-12-20 03:09:00.000;;;178d749b-3e8f-4caa-9764-2045e64edde7.extra_data.json;;5;84.0;82;459;;2023-12-20 03:09:00.000;;;2023-12-20 11:16:41.297;2023-12-20 11:16:23.917;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-20 10:48:00.000;178d749b-3e8f-4caa-9764-2045e64edde7;
;62.0;33;33;14;8;29;342;251;1;10;0;0;;-1;6;49.0;2023-12-21 09:32:00.000;17.0;2023-12-21 03:34:00.000;;;066002e7-7748-4e10-b3ca-67350d1de12d.extra_data.json;;2;91.0;51;342;;2023-12-21 03:34:00.000;;;2023-12-21 09:57:31.159;2023-12-21 09:55:00.139;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-21 09:16:00.000;066002e7-7748-4e10-b3ca-67350d1de12d;
;73.0;0;0;4;2;6;47;47;0;0;1;0;;-1;6;5.0;2023-12-21 11:19:00.000;21.0;2023-12-21 10:17:00.000;;;6878dc17-1423-4a4e-8854-9fcda58840eb.extra_data.json;;1;87.0;37;48;;2023-12-21 10:17:00.000;;;2023-12-21 11:35:05.543;2023-12-21 11:35:03.109;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-21 11:05:00.000;6878dc17-1423-4a4e-8854-9fcda58840eb;
;72.0;20;20;4;3;14;184;103;0;0;0;0;;-1;6;37.0;2023-12-22 10:00:00.000;11.0;2023-12-22 06:44:00.000;;;a2865181-a74a-4ccd-b241-bdd20af99231.extra_data.json;;1;92.0;58;184;;2023-12-22 06:44:00.000;;;2023-12-22 10:00:17.849;2023-12-22 10:00:08.785;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-22 09:48:00.000;a2865181-a74a-4ccd-b241-bdd20af99231;
;70.0;0;2;0;0;10;65;0;0;0;0;0;;-1;6;10.0;2023-12-22 11:33:00.000;15.0;2023-12-22 10:09:00.000;;;99f92da9-152e-458e-90db-b6ca32d0fdab.extra_data.json;;0;84.0;38;65;;2023-12-22 10:09:00.000;;;2023-12-22 11:52:26.210;2023-12-22 11:52:22.936;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-22 11:14:00.000;99f92da9-152e-458e-90db-b6ca32d0fdab;
;81.0;42;44;7;4;24;383;135;0;3;0;0;;-1;6;62.0;2023-12-23 11:23:00.000;12.0;2023-12-23 04:39:00.000;;;799f4ebd-172b-4154-a2d3-800e855be4e5.extra_data.json;;3;93.0;61;383;;2023-12-23 04:39:00.000;;;2023-12-23 11:49:09.751;2023-12-23 11:38:43.249;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-23 11:02:00.000;799f4ebd-172b-4154-a2d3-800e855be4e5;
;81.0;31;31;1;4;16;260;99;0;0;0;0;;-1;6;50.0;2023-12-24 11:10:00.000;7.0;2023-12-24 06:45:00.000;;;5ce9232a-1b35-486b-a09d-c81f6b3de7f1.extra_data.json;;3;93.0;64;260;;2023-12-24 06:45:00.000;;;2023-12-24 11:23:02.600;2023-12-24 11:16:56.158;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-24 11:05:00.000;5ce9232a-1b35-486b-a09d-c81f6b3de7f1;
;73.0;0;0;2;2;6;69;54;0;0;0;0;;-1;6;7.0;2023-12-24 13:03:00.000;12.0;2023-12-24 11:33:00.000;;;9d31a267-64e9-4227-886e-d51dc5bd8d30.extra_data.json;;1;91.0;38;69;;2023-12-24 11:33:00.000;;;2023-12-24 13:07:35.323;2023-12-24 13:07:31.800;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-24 12:42:00.000;9d31a267-64e9-4227-886e-d51dc5bd8d30;
;81.0;31;102;1;9;34;391;55;0;16;0;0;;-1;6;88.0;2023-12-25 12:25:00.000;15.0;2023-12-25 05:27:00.000;;;3767900b-7915-4dca-a5e3-491c7ea29032.extra_data.json;;4;91.0;62;391;;2023-12-25 05:27:00.000;;;2023-12-25 12:50:29.439;2023-12-25 12:41:53.280;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-25 11:58:00.000;3767900b-7915-4dca-a5e3-491c7ea29032;
;73.0;22;37;6;2;28;411;114;1;7;0;0;;-1;6;58.0;;14.0;;;;18b8eb55-b133-4779-ba2d-59468a95349c.extra_data.json;;3;93.0;57;411;;2023-12-26 03:38:00.000;;;2023-12-26 10:32:28.473;2023-12-26 10:31:58.559;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-26 10:29:00.000;18b8eb55-b133-4779-ba2d-59468a95349c;
92.0;81.0;24;32;4;4;29;370;84;1;6;0;0;;3;6;57.0;2023-12-27 08:48:00.000;14.0;2023-12-27 02:33:00.000;;;287d162c-fa84-4ea5-b4ca-1abd4dc4abfe.extra_data.json;;5;92.0;57;370;;2023-12-27 02:33:00.000;;;2023-12-27 10:12:17.226;2023-12-27 08:53:03.449;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-27 08:43:00.000;287d162c-fa84-4ea5-b4ca-1abd4dc4abfe;
;67.0;20;41;1;8;40;440;67;2;27;0;0;;-1;6;65.0;;17.0;;;;1fbf3e26-19cd-4527-ae3d-e9da4f6d4db9.extra_data.json;;5;90.0;83;440;;2023-12-28 02:23:00.000;;;2023-12-28 09:52:26.627;2023-12-28 09:48:35.205;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-28 09:43:00.000;1fbf3e26-19cd-4527-ae3d-e9da4f6d4db9;
;61.0;18;42;6;24;58;474;96;1;32;0;0;;-1;6;64.0;2023-12-29 09:53:00.000;25.0;2023-12-29 01:52:00.000;;;24730ab9-f5ef-40a2-8c1d-f929938fd900.extra_data.json;;5;87.0;80;474;;2023-12-29 01:52:00.000;;;2023-12-29 10:06:49.304;2023-12-29 10:03:46.504;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-29 09:46:00.000;24730ab9-f5ef-40a2-8c1d-f929938fd900;
;51.0;31;51;20;14;53;452;140;2;31;0;0;;-1;6;65.0;;33.0;;;;b19627bd-0fdb-481d-9807-5d9238140abb.extra_data.json;;3;88.0;81;452;;2023-12-30 01:46:00.000;;;2023-12-30 09:18:26.309;2023-12-30 09:18:09.296;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-30 09:18:00.000;b19627bd-0fdb-481d-9807-5d9238140abb;
;48.0;56;82;11;17;40;412;141;3;12;0;0;;-1;6;77.0;2023-12-31 10:17:00.000;20.0;2023-12-31 03:07:00.000;;;e79aa863-724d-420b-95d1-ebbdaf19deb6.extra_data.json;;5;90.0;57;412;;2023-12-31 03:07:00.000;;;2023-12-31 10:56:55.012;2023-12-31 10:36:44.453;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-31 09:59:00.000;e79aa863-724d-420b-95d1-ebbdaf19deb6;
;66.0;42;83;10;19;81;559;139;2;53;0;0;;3;7;83.0;;31.0;;;;2148650e-da5c-4480-a7e3-0bab1fa17fec.extra_data.json;;7;85.0;74;559;62600630;2024-01-01 02:16:00.000;;62600630;2024-01-01 12:27:41.125;2024-01-01 11:39:04.705;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-01 11:35:00.000;2148650e-da5c-4480-a7e3-0bab1fa17fec;
;49.0;20;35;8;11;44;427;111;3;26;0;0;;-1;7;58.0;;24.0;;;;02a438a0-1855-47f4-ba2d-534a53a990a5.extra_data.json;;4;89.0;78;427;62600630;2024-01-02 02:06:00.000;;62600630;2024-01-02 09:18:26.994;2024-01-02 09:17:55.931;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-02 09:13:00.000;02a438a0-1855-47f4-ba2d-534a53a990a5;
;65.0;28;54;20;15;61;458;149;2;34;0;0;;-1;7;65.0;;34.0;;;;26a36b3c-5d1a-46ca-8b8d-2efca97597f5.extra_data.json;;6;86.0;79;458;62600630;2024-01-03 01:37:00.000;;62600630;2024-01-03 09:16:15.258;2024-01-03 09:15:59.983;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-03 09:15:00.000;26a36b3c-5d1a-46ca-8b8d-2efca97597f5;
;39.0;24;71;15;16;53;452;86;4;33;0;0;;-1;7;72.0;;36.0;;;;8869c771-7210-4015-b3e8-4eeafe759fdc.extra_data.json;;5;88.0;81;452;62600630;2024-01-04 01:43:00.000;;62600630;2024-01-04 09:19:41.264;2024-01-04 09:17:47.266;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-04 09:15:00.000;8869c771-7210-4015-b3e8-4eeafe759fdc;
;61.0;65;65;9;14;45;471;196;2;31;0;0;;-1;7;74.0;;21.0;;;;8ab8395f-6629-4293-a9e7-20d2447350c7.extra_data.json;;5;90.0;84;471;62600630;2024-01-05 01:38:00.000;;62600630;2024-01-05 09:30:39.939;2024-01-05 09:30:17.358;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-05 09:29:00.000;8ab8395f-6629-4293-a9e7-20d2447350c7;
;70.0;35;45;19;15;47;449;210;1;16;0;0;;-1;7;62.0;2024-01-06 10:42:00.000;23.0;2024-01-06 02:52:00.000;;;2bacf8f0-8bd2-4872-9cc9-59bd56eb3be2.extra_data.json;;5;89.0;84;449;62600630;2024-01-06 02:52:00.000;;62600630;2024-01-06 10:45:31.033;2024-01-06 10:45:14.465;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-06 10:21:00.000;2bacf8f0-8bd2-4872-9cc9-59bd56eb3be2;
;93.0;21;89;1;7;85;628;79;0;60;0;0;;-1;7;88.0;2024-01-07 12:33:00.000;24.0;2024-01-07 01:58:00.000;;;82bfc0fa-b803-44b4-b890-d5637f5f42bb.extra_data.json;;6;86.0;71;628;62600630;2024-01-07 01:58:00.000;;62600630;2024-01-07 12:34:49.461;2024-01-07 12:34:28.650;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-07 12:26:00.000;82bfc0fa-b803-44b4-b890-d5637f5f42bb;
;57.0;31;60;3;23;53;413;92;1;39;0;0;;-1;7;69.0;;26.0;;;;06ce3445-5e85-49bf-9596-8b36dd172866.extra_data.json;;4;87.0;82;413;62600630;2024-01-08 02:24:00.000;;62600630;2024-01-08 09:18:08.513;2024-01-08 09:17:52.348;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-08 09:17:00.000;06ce3445-5e85-49bf-9596-8b36dd172866;
;70.0;46;49;23;5;41;396;175;1;18;0;0;;-1;7;62.0;2024-01-09 09:23:00.000;28.0;2024-01-09 02:40:00.000;;;96c785e4-5529-487f-bdbd-71f4bc85f755.extra_data.json;;3;89.0;81;396;62600630;2024-01-09 02:40:00.000;;62600630;2024-01-09 12:14:54.744;2024-01-09 09:30:16.198;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-09 09:16:00.000;96c785e4-5529-487f-bdbd-71f4bc85f755;
;83.0;12;29;12;2;92;469;141;1;69;0;0;;-1;7;56.0;2024-01-10 09:35:00.000;43.0;2024-01-10 01:39:00.000;;;483e7337-23de-456f-83dd-e94861ff4856.extra_data.json;;5;80.0;79;469;62600630;2024-01-10 01:39:00.000;;62600630;2024-01-10 09:45:59.713;2024-01-10 09:41:32.840;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-10 09:28:00.000;483e7337-23de-456f-83dd-e94861ff4856;
;72.0;19;19;21;8;47;442;217;1;27;0;0;;-1;7;52.0;;26.0;;;;599fd61c-ae12-4875-b261-628963a13b6f.extra_data.json;;4;89.0;76;442;62600630;2024-01-11 02:01:00.000;;62600630;2024-01-11 09:23:50.937;2024-01-11 09:23:36.494;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-11 09:23:00.000;599fd61c-ae12-4875-b261-628963a13b6f;
;90.0;14;14;6;0;82;437;99;0;59;0;0;;-1;7;53.0;2024-01-12 09:43:00.000;38.0;2024-01-12 02:14:00.000;;;8b8f6ea7-4ca4-4578-aa89-6fb9520c895c.extra_data.json;;4;81.0;81;437;62600630;2024-01-12 02:14:00.000;;62600630;2024-01-12 09:43:12.699;2024-01-12 09:43:02.027;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-12 09:31:00.000;8b8f6ea7-4ca4-4578-aa89-6fb9520c895c;
;53.0;44;54;27;17;89;588;220;3;53;0;0;;-1;7;76.0;;36.0;;;;fb8685ff-6a75-4bf4-a44c-efac3abf7a0f.extra_data.json;;6;84.0;70;588;62600630;2024-01-13 01:47:00.000;;62600630;2024-01-13 11:38:54.993;2024-01-13 11:38:38.736;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-13 11:35:00.000;fb8685ff-6a75-4bf4-a44c-efac3abf7a0f;
;51.0;40;46;5;14;24;355;149;2;8;0;0;720b3a89-3994-4a75-842e-f3c2572c18bc;-1;7;59.0;2024-01-14 08:38:00.000;12.0;2024-01-14 02:33:00.000;;;77ff4897-fcdb-4f7f-a0a5-aadb099224a0.extra_data.json;;3;93.0;75;355;62600630;2024-01-14 02:33:00.000;;62600630;2024-01-14 10:58:44.761;2024-01-14 08:45:08.389;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-14 08:28:00.000;77ff4897-fcdb-4f7f-a0a5-aadb099224a0;
;74.0;10;10;6;1;12;126;89;0;3;0;0;720b3a89-3994-4a75-842e-f3c2572c18bc;-1;7;25.0;;19.0;;;;e7aa312f-8d3f-4f61-a480-63a5443837de.extra_data.json;;1;90.0;54;126;62600630;2024-01-14 08:50:00.000;;62600630;2024-01-14 10:58:44.830;2024-01-14 10:58:39.733;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-14 10:56:00.000;e7aa312f-8d3f-4f61-a480-63a5443837de;
;75.0;59;59;14;5;67;467;189;1;35;0;0;;-1;7;72.0;2024-01-15 09:24:00.000;29.0;2024-01-15 01:31:00.000;;;fb48ae69-a03e-40d0-9f00-acf80c7c1d29.extra_data.json;;4;85.0;85;467;62600630;2024-01-15 01:31:00.000;;62600630;2024-01-15 09:44:37.571;2024-01-15 09:32:51.061;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-15 09:18:00.000;fb48ae69-a03e-40d0-9f00-acf80c7c1d29;
;64.0;25;41;25;16;46;440;223;1;14;0;0;;-1;7;58.0;2024-01-16 09:24:00.000;25.0;2024-01-16 01:57:00.000;;;50c2d128-40c3-4482-9e0d-2f31f2ea6f7e.extra_data.json;;4;89.0;79;440;62600630;2024-01-16 01:57:00.000;;62600630;2024-01-16 09:31:46.136;2024-01-16 09:31:31.242;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-16 09:17:00.000;50c2d128-40c3-4482-9e0d-2f31f2ea6f7e;
;61.0;43;43;23;9;94;438;177;2;78;0;0;;-1;7;63.0;;52.0;;;;208b3d14-20a9-4eb2-9fe1-85a828b6cd3e.extra_data.json;;4;78.0;79;438;62600630;2024-01-17 02:12:00.000;;62600630;2024-01-17 09:30:29.233;2024-01-17 09:30:14.740;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-17 09:30:00.000;208b3d14-20a9-4eb2-9fe1-85a828b6cd3e;
;60.0;32;46;7;5;44;400;126;2;18;0;0;;-1;7;62.0;2024-01-18 09:29:00.000;21.0;2024-01-18 02:12:00.000;;;31c6750b-4f22-47b8-8be6-87615abd7f21.extra_data.json;;3;89.0;82;400;62600630;2024-01-18 02:12:00.000;;62600630;2024-01-18 09:50:35.924;2024-01-18 09:38:56.513;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-18 08:52:00.000;31c6750b-4f22-47b8-8be6-87615abd7f21;
;59.0;25;43;62;16;103;424;158;1;78;0;0;;-1;7;59.0;2024-01-19 09:36:00.000;82.0;2024-01-19 02:14:00.000;;;52b65ccd-7449-4894-9e62-b70bb1790dff.extra_data.json;;3;75.0;77;424;62600630;2024-01-19 02:14:00.000;;62600630;2024-01-19 09:44:28.435;2024-01-19 09:44:06.790;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-19 09:18:00.000;52b65ccd-7449-4894-9e62-b70bb1790dff;
;89.0;88;88;20;6;50;528;260;0;19;0;0;;-1;7;83.0;2024-01-20 10:51:00.000;21.0;2024-01-20 01:46:00.000;;;f9544906-f83c-4c26-a3cd-18efd58114b2.extra_data.json;;5;90.0;90;528;62600630;2024-01-20 01:46:00.000;;62600630;2024-01-20 13:24:58.376;2024-01-20 11:15:14.463;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-20 10:34:00.000;f9544906-f83c-4c26-a3cd-18efd58114b2;
;87.0;40;46;16;8;46;482;212;0;9;0;0;;-1;7;65.0;2024-01-21 11:15:00.000;19.0;2024-01-21 03:08:00.000;;;455f79f3-5dd3-4eae-9679-5181f8a52fe4.extra_data.json;;5;90.0;86;482;62610110;2024-01-21 03:08:00.000;;62610110;2024-01-21 11:19:06.704;2024-01-21 11:18:47.767;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-21 11:10:00.000;455f79f3-5dd3-4eae-9679-5181f8a52fe4;
;49.0;51;63;29;16;64;454;191;2;40;0;0;;-1;7;70.0;;38.0;;;;1f105cca-cac3-4580-b2bd-029cc14014f0.extra_data.json;;3;85.0;82;454;62610110;2024-01-22 01:57:00.000;;62610110;2024-01-22 09:33:58.053;2024-01-22 09:33:45.676;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-22 09:31:00.000;1f105cca-cac3-4580-b2bd-029cc14014f0;
;60.0;9;9;72;15;110;440;241;1;82;0;0;;-1;7;48.0;2024-01-23 09:44:00.000;74.0;2024-01-23 02:07:00.000;;;6962cc82-7b67-4016-a680-42a8b67caee7.extra_data.json;;3;75.0;74;440;62610110;2024-01-23 02:07:00.000;;62610110;2024-01-23 09:50:40.898;2024-01-23 09:49:32.628;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-23 09:27:00.000;6962cc82-7b67-4016-a680-42a8b67caee7;
;55.0;0;36;10;0;72;387;46;3;42;0;0;;-1;7;48.0;2024-01-24 09:45:00.000;51.0;2024-01-24 02:30:00.000;;;2cda6b9c-dca9-4f9c-8245-910eef9255ef.extra_data.json;;3;81.0;63;387;62610110;2024-01-24 02:30:00.000;;62610110;2024-01-24 09:58:12.150;2024-01-24 09:54:43.124;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-24 08:57:00.000;2cda6b9c-dca9-4f9c-8245-910eef9255ef;
;78.0;0;12;21;7;49;428;120;1;18;0;0;;-1;7;46.0;;33.0;;;;169b8c76-4223-458f-900b-2e864770a643.extra_data.json;;5;88.0;70;428;62610110;2024-01-25 02:32:00.000;;62610110;2024-01-25 09:42:12.514;2024-01-25 09:41:57.783;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-25 09:40:00.000;169b8c76-4223-458f-900b-2e864770a643;
;64.0;32;57;20;16;60;502;167;1;34;0;0;;-1;7;69.0;;31.0;;;;106d3d0d-005c-42e3-9e4e-5c1dd2490631.extra_data.json;;4;88.0;81;502;62610110;2024-01-26 01:28:00.000;;62610110;2024-01-26 09:50:42.028;2024-01-26 09:50:26.695;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-26 09:50:00.000;106d3d0d-005c-42e3-9e4e-5c1dd2490631;
;54.0;27;56;4;21;58;498;90;2;31;0;0;;-1;7;73.0;2024-01-27 10:57:00.000;22.0;2024-01-27 02:30:00.000;;;c601449e-23b6-41e8-a35e-b219b9fe3267.extra_data.json;;5;88.0;81;498;62610110;2024-01-27 02:30:00.000;;62610110;2024-01-27 11:06:34.049;2024-01-27 11:02:13.588;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-27 10:48:00.000;c601449e-23b6-41e8-a35e-b219b9fe3267;
;39.0;23;54;24;21;52;474;235;3;33;0;0;;-1;7;63.0;;28.0;;;;261b5443-14ae-4542-8b7c-03f8cd01c6f4.extra_data.json;;4;89.0;78;474;62610110;2024-01-28 02:54:00.000;;62610110;2024-01-28 11:13:02.561;2024-01-28 10:52:19.071;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-28 10:48:00.000;261b5443-14ae-4542-8b7c-03f8cd01c6f4;
;50.0;25;52;9;15;36;340;198;2;18;0;0;993de172-254d-48c3-9f3a-b7ae16c2b93c;-1;7;54.0;;20.0;;;;34f1791a-23a0-43af-8880-ebf373970e24.extra_data.json;;3;89.0;67;340;62610110;2024-01-29 02:08:00.000;;62610110;2024-01-29 09:43:53.083;2024-01-29 07:53:39.521;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2024-01-29 07:48:00.000;34f1791a-23a0-43af-8880-ebf373970e24;
